date,close
2018-09-04,227.5632
2018-09-05,226.0784
2018-09-06,222.3216
2018-09-07,220.5279
2018-09-10,217.5682
2018-09-11,223.069
2018-09-12,220.2987
2018-09-13,225.62
2018-09-14,223.059
2018-09-17,217.1198
2018-09-18,217.4785
2018-09-19,217.6081
2018-09-20,219.2623
2018-09-21,216.9006
2018-09-24,220.0196
2018-09-25,221.4147
2018-09-26,219.6509
2018-09-27,224.1651
2018-09-28,224.9524
2018-10-01,226.4671
2018-10-02,228.48
2018-10-03,231.2603
2018-10-04,227.1945
2018-10-05,223.5074
2018-10-08,222.9892
2018-10-09,226.0784
2018-10-10,215.6051
2018-10-11,213.7018
2018-10-12,221.335
2018-10-15,216.6016
2018-10-16,221.3749
2018-10-17,220.4182
2018-10-18,215.2663
2018-10-19,218.5448
2018-10-22,219.8801
2018-10-23,221.9529
2018-10-24,214.3395
2018-10-25,219.0331
2018-10-26,215.5453
2018-10-29,211.4995
2018-10-30,212.5558
2018-10-31,218.0964
2018-11-01,221.4446
2018-11-02,206.7561
2018-11-05,200.8866
2018-11-06,203.059
2018-11-07,209.2175
2018-11-08,208.49
2018-11-09,204.47
2018-11-12,194.17
2018-11-13,192.23
